Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit
ORD103631,2024-12-09,CUST2035,Laptop Air 13,Electronics,South,2,65714.26,0.2,105142.82,21641.2
ORD108410,2024-12-09,CUST2658,Wireless Headphones,Accessories,Central,5,4263.62,0.25,15988.58,4052.08
ORD100526,2024-12-09,CUST2335,Keyboard,Office Supplies,East,5,1750.67,0.15,7440.35,1975.02
ORD100965,2024-12-09,CUST1277,Smartphone X,Electronics,North,1,31485.93,0.15,26763.04,4924.77
ORD111167,2024-12-10,CUST2933,Keyboard,Office Supplies,South,2,1760.18,0.0,3520.36,878.78
ORD105056,2024-12-10,CUST2736,Pen Set,Stationery,West,4,242.23,0.05,920.47,351.97
ORD100887,2024-12-10,CUST1199,Notebook Pack,Stationery,North,6,449.64,0.0,2697.84,1040.8
ORD100136,2024-12-10,CUST1354,Keyboard,Office Supplies,West,2,1891.28,0.0,3782.56,874.31
ORD104075,2024-12-10,CUST1712,Mouse,Office Supplies,South,2,889.15,0.05,1689.38,407.17
ORD108253,2024-12-10,CUST3907,Bluetooth Speaker,Accessories,West,1,3318.33,0.25,2488.75,673.58
ORD104392,2024-12-10,CUST3125,Office Chair,Furniture,North,3,8670.81,0.05,24711.81,7126.74
ORD107235,2024-12-10,CUST2952,Wireless Headphones,Accessories,West,1,4575.31,0.0,4575.31,1177.06
ORD105761,2024-12-10,CUST2296,Mouse,Office Supplies,West,1,880.38,0.1,792.34,207.78
ORD101153,2024-12-10,CUST2627,Office Chair,Furniture,South,1,8529.59,0.15,7250.15,2141.25
ORD107622,2024-12-10,CUST1705,Tablet Plus,Electronics,West,5,27900.55,0.1,125552.48,24585.66
ORD102111,2024-12-10,CUST3796,Study Table,Furniture,West,1,6632.33,0.1,5969.1,1795.74
ORD101072,2024-12-10,CUST2266,Pen Set,Stationery,North,1,270.69,0.2,216.55,83.62
ORD105459,2024-12-10,CUST2328,Notebook Pack,Stationery,Central,1,438.97,0.0,438.97,161.52
ORD101078,2024-12-11,CUST2448,Study Table,Furniture,North,1,6788.96,0.05,6449.51,1868.75
ORD105843,2024-12-11,CUST2054,Wireless Headphones,Accessories,South,1,4307.71,0.05,4092.32,1102.77
ORD108233,2024-12-11,CUST2513,Bluetooth Speaker,Accessories,East,1,3112.29,0.1,2801.06,706.53
ORD101568,2024-12-11,CUST3470,Study Table,Furniture,North,3,6579.08,0.15,16776.65,4933.64
ORD109606,2024-12-11,CUST1819,Printer,Office Supplies,Central,1,12179.46,0.1,10961.51,2827.9
ORD107979,2024-12-11,CUST2588,Office Chair,Furniture,North,1,8216.96,0.05,7806.11,2374.51
ORD111727,2024-12-11,CUST2524,Smartphone Y,Electronics,East,2,22728.79,0.0,45457.58,8915.57
ORD108448,2024-12-11,CUST3737,Laptop Pro 14,Electronics,West,1,84916.43,0.15,72178.97,13600.36
ORD106589,2024-12-11,CUST1540,Laptop Air 13,Electronics,West,5,66702.66,0.0,333513.3,68455.59
ORD104320,2024-12-11,CUST1079,Laptop Air 13,Electronics,Central,3,63704.76,0.1,172002.85,30649.04
ORD105364,2024-12-12,CUST2753,Office Chair,Furniture,East,5,8434.87,0.0,42174.35,11563.98
ORD108694,2024-12-12,CUST1774,Backpack,Stationery,West,4,1746.42,0.0,6985.68,2455.26
ORD109251,2024-12-12,CUST3080,Office Chair,Furniture,South,2,7656.53,0.15,13016.1,3795.72
ORD107318,2024-12-12,CUST3248,Tablet Plus,Electronics,South,1,25708.5,0.1,23137.65,4061.91
ORD103826,2024-12-12,CUST1474,Smartphone X,Electronics,Central,4,32524.68,0.05,123593.78,21683.98
ORD107624,2024-12-12,CUST2324,Smart Watch,Accessories,West,1,6177.76,0.2,4942.21,1252.94
ORD100833,2024-12-12,CUST3513,Mouse,Office Supplies,East,1,885.36,0.25,664.02,162.02
ORD111887,2024-12-12,CUST2075,Smartphone Y,Electronics,Central,6,21654.49,0.15,110437.9,20356.36
ORD109021,2024-12-12,CUST1525,Wireless Headphones,Accessories,South,3,4545.94,0.05,12955.93,3521.92
ORD106662,2024-12-12,CUST3228,Wireless Headphones,Accessories,South,6,4520.84,0.05,25768.79,6767.5
ORD102513,2024-12-13,CUST3079,Smartphone X,Electronics,East,2,32505.9,0.05,61761.21,11702.49
ORD106657,2024-12-13,CUST1553,Keyboard,Office Supplies,North,1,1780.82,0.2,1424.66,360.75
ORD108391,2024-12-13,CUST1987,Smart Watch,Accessories,West,1,6505.52,0.15,5529.69,1478.14
ORD105721,2024-12-13,CUST3424,Laptop Pro 14,Electronics,West,2,84694.05,0.2,135510.48,25166.72
ORD111191,2024-12-13,CUST1412,Tablet Plus,Electronics,East,3,28151.7,0.1,76009.59,15316.24
ORD101046,2024-12-13,CUST1069,Smartphone Y,Electronics,South,3,21670.37,0.05,61760.55,12521.98
ORD107047,2024-12-13,CUST2303,Notebook Pack,Stationery,South,6,473.08,0.15,2412.71,905.61
ORD107769,2024-12-13,CUST1421,Backpack,Stationery,South,4,1737.14,0.05,6601.13,2345.44
ORD107716,2024-12-14,CUST2803,Wireless Headphones,Accessories,East,2,4330.1,0.1,7794.18,2001.17
ORD108775,2024-12-14,CUST1789,Backpack,Stationery,North,2,1760.92,0.1,3169.66,1149.69
ORD100979,2024-12-14,CUST3790,Tablet Plus,Electronics,West,3,27793.54,0.0,83380.62,15934.63
ORD103194,2024-12-14,CUST1753,Laptop Pro 14,Electronics,East,1,84577.74,0.05,80348.85,15670.68
ORD104170,2024-12-14,CUST1834,Pen Set,Stationery,Central,1,259.79,0.25,194.84,70.46
ORD100682,2024-12-14,CUST1863,Backpack,Stationery,West,2,1839.02,0.0,3678.04,1312.36
ORD102925,2024-12-14,CUST1111,Laptop Air 13,Electronics,East,1,62639.9,0.1,56375.91,11347.28
ORD100466,2024-12-14,CUST1075,Office Chair,Furniture,Central,2,8618.52,0.15,14651.48,4449.8
ORD103342,2024-12-14,CUST1396,Printer,Office Supplies,West,4,12735.46,0.0,50941.84,11897.55
ORD108510,2024-12-14,CUST1669,Smartphone Y,Electronics,West,5,22521.87,0.1,101348.42,19671.34
ORD100556,2024-12-14,CUST3929,Mouse,Office Supplies,North,1,897.56,0.05,852.68,198.05
ORD103877,2024-12-14,CUST1836,Keyboard,Office Supplies,West,4,1753.72,0.0,7014.88,1863.81
ORD101361,2024-12-14,CUST2645,Study Table,Furniture,South,1,6808.45,0.05,6468.03,1781.54
ORD111462,2024-12-15,CUST3472,Laptop Pro 14,Electronics,North,1,86285.92,0.0,86285.92,14832.6
ORD107330,2024-12-15,CUST3110,Backpack,Stationery,North,8,1896.59,0.15,12896.81,4787.77
ORD101898,2024-12-15,CUST3670,Mouse,Office Supplies,North,4,868.78,0.2,2780.1,682.97
ORD109445,2024-12-15,CUST1961,Bluetooth Speaker,Accessories,North,2,3254.77,0.0,6509.54,1829.78
ORD102646,2024-12-15,CUST2330,Pen Set,Stationery,East,3,254.1,0.0,762.3,271.54
ORD110892,2024-12-15,CUST3594,Wireless Headphones,Accessories,West,4,4609.23,0.15,15671.38,4493.24
ORD100732,2024-12-15,CUST3364,Pen Set,Stationery,South,1,255.93,0.1,230.34,84.44
ORD106933,2024-12-15,CUST1604,Desk Lamp,Furniture,North,1,1804.95,0.0,1804.95,514.95
ORD101609,2024-12-15,CUST1898,Laptop Pro 14,Electronics,West,1,88306.96,0.0,88306.96,15863.56
ORD105155,2024-12-15,CUST1981,Study Table,Furniture,West,2,7389.76,0.0,14779.52,4243.21
ORD103150,2024-12-16,CUST1458,Smart Watch,Accessories,Central,2,6411.51,0.2,10258.42,2723.24
ORD107040,2024-12-16,CUST3623,Bookshelf,Furniture,East,1,5307.63,0.1,4776.87,1405.34
ORD107193,2024-12-16,CUST3500,Mouse,Office Supplies,South,1,891.57,0.15,757.83,192.8
ORD108480,2024-12-16,CUST2881,Smartphone Y,Electronics,East,4,22435.25,0.1,80766.9,13933.57
ORD103549,2024-12-16,CUST3192,Tablet Plus,Electronics,West,1,28975.39,0.0,28975.39,5311.45
ORD101385,2024-12-16,CUST2177,Tablet Plus,Electronics,West,8,28065.04,0.05,213294.3,38647.22
ORD110663,2024-12-16,CUST2660,Smartphone Y,Electronics,North,1,22743.1,0.1,20468.79,3565.89
ORD101275,2024-12-16,CUST3883,Smartphone X,Electronics,West,2,32062.52,0.05,60918.79,11494.94
ORD106654,2024-12-16,CUST2752,Bluetooth Speaker,Accessories,East,1,3329.05,0.0,3329.05,957.47
ORD103484,2024-12-16,CUST3660,Notebook Pack,Stationery,North,4,455.06,0.1,1638.22,576.58
ORD107128,2024-12-16,CUST3120,Printer,Office Supplies,South,2,12922.87,0.05,24553.45,5845.77
ORD107099,2024-12-16,CUST1598,Pen Set,Stationery,Central,2,248.2,0.0,496.4,182.24
ORD108791,2024-12-16,CUST2949,Notebook Pack,Stationery,East,1,448.0,0.05,425.6,157.89
ORD106193,2024-12-16,CUST2989,Pen Set,Stationery,East,5,258.1,0.1,1161.45,408.88
ORD103848,2024-12-17,CUST2477,Laptop Air 13,Electronics,North,3,67322.77,0.05,191869.89,36822.19
ORD104024,2024-12-17,CUST1586,Desk Lamp,Furniture,North,7,1869.84,0.05,12434.44,3722.08
ORD107232,2024-12-17,CUST1908,Printer,Office Supplies,East,2,12461.03,0.1,22429.85,5289.09
ORD105779,2024-12-17,CUST1452,Smartphone X,Electronics,South,3,33559.6,0.1,90610.92,16667.95
ORD108310,2024-12-17,CUST3391,Backpack,Stationery,West,2,1753.89,0.15,2981.61,1087.62
ORD106970,2024-12-17,CUST3086,Study Table,Furniture,East,1,7032.85,0.1,6329.56,1755.64
ORD106398,2024-12-17,CUST1996,Mouse,Office Supplies,Central,5,867.65,0.1,3904.42,958.35
ORD107925,2024-12-17,CUST1394,Keyboard,Office Supplies,North,7,1835.21,0.1,11561.82,2957.16
ORD111219,2024-12-17,CUST1164,Desk Lamp,Furniture,East,5,1879.41,0.2,7517.64,2206.84
ORD111910,2024-12-17,CUST1452,Desk Lamp,Furniture,South,1,1878.98,0.2,1503.18,462.06
ORD108696,2024-12-17,CUST2153,Bookshelf,Furniture,North,2,5605.39,0.0,11210.78,3198.71
ORD111316,2024-12-17,CUST3804,Printer,Office Supplies,North,2,12336.97,0.1,22206.55,5384.92
ORD109820,2024-12-17,CUST2737,Smartphone Y,Electronics,Central,4,23171.22,0.15,78782.15,15849.83
ORD100562,2024-12-17,CUST1300,Smart Watch,Accessories,South,5,6543.04,0.0,32715.2,8263.16
ORD107361,2024-12-17,CUST3395,Printer,Office Supplies,East,6,12545.17,0.1,67743.92,17658.53
ORD111314,2024-12-18,CUST1190,Backpack,Stationery,North,3,1847.22,0.0,5541.66,2074.57
ORD102995,2024-12-18,CUST1080,Smartphone X,Electronics,South,1,31681.63,0.15,26929.39,5582.7
ORD104181,2024-12-18,CUST1575,Study Table,Furniture,Central,2,7543.11,0.05,14331.91,3910.61
ORD109794,2024-12-18,CUST2665,Laptop Air 13,Electronics,Central,1,65175.89,0.0,65175.89,13152.43
ORD105733,2024-12-18,CUST3949,Notebook Pack,Stationery,Central,1,434.24,0.1,390.82,146.47
ORD110927,2024-12-18,CUST2259,Keyboard,Office Supplies,West,1,1789.53,0.0,1789.53,456.04
ORD109585,2024-12-18,CUST3202,Printer,Office Supplies,East,1,12573.33,0.1,11316.0,2735.35
ORD100426,2024-12-18,CUST3356,Backpack,Stationery,Central,2,1882.97,0.0,3765.94,1324.62
ORD106956,2024-12-18,CUST3371,Printer,Office Supplies,East,3,11578.68,0.0,34736.04,9114.24
ORD103467,2024-12-18,CUST3951,Bookshelf,Furniture,South,4,5750.76,0.1,20702.74,6405.5
ORD104920,2024-12-18,CUST1644,Smart Watch,Accessories,West,2,6401.23,0.05,12162.34,3117.03
ORD106559,2024-12-18,CUST1509,Keyboard,Office Supplies,East,3,1909.81,0.1,5156.49,1252.82
ORD108889,2024-12-19,CUST3988,Notebook Pack,Stationery,South,2,435.27,0.0,870.54,327.66
ORD109576,2024-12-19,CUST2536,Office Chair,Furniture,East,2,7999.77,0.1,14399.59,4459.7
ORD100658,2024-12-19,CUST1358,Smartphone Y,Electronics,East,2,23016.08,0.1,41428.94,7460.01
ORD107503,2024-12-19,CUST3026,Desk Lamp,Furniture,North,2,1882.85,0.1,3389.13,1002.43
ORD111306,2024-12-19,CUST2938,Desk Lamp,Furniture,East,2,1832.28,0.1,3298.1,902.9
ORD103519,2024-12-19,CUST1524,Keyboard,Office Supplies,South,1,1700.39,0.05,1615.37,393.91
ORD110698,2024-12-19,CUST3716,Office Chair,Furniture,West,2,8289.55,0.1,14921.19,4302.64
ORD108732,2024-12-19,CUST2587,Bookshelf,Furniture,North,6,5487.82,0.1,29634.23,9154.68
ORD106214,2024-12-19,CUST2370,Study Table,Furniture,North,1,6543.18,0.15,5561.7,1629.76
ORD111067,2024-12-19,CUST1681,Printer,Office Supplies,South,2,11944.48,0.05,22694.51,5825.8
ORD100064,2024-12-20,CUST3029,Notebook Pack,Stationery,East,1,432.29,0.0,432.29,160.39
ORD108163,2024-12-20,CUST3075,Backpack,Stationery,South,8,1843.21,0.25,11059.26,4276.91
ORD104485,2024-12-20,CUST1670,Pen Set,Stationery,West,1,263.72,0.15,224.16,80.23
ORD102671,2024-12-20,CUST3193,Bluetooth Speaker,Accessories,Central,4,3385.41,0.0,13541.64,3517.91
ORD111158,2024-12-20,CUST3062,Laptop Air 13,Electronics,West,7,58040.72,0.0,406285.04,80569.72
ORD104236,2024-12-20,CUST3686,Laptop Pro 14,Electronics,North,3,89202.55,0.05,254227.27,47067.75
ORD104510,2024-12-20,CUST2758,Keyboard,Office Supplies,Central,2,1908.88,0.1,3435.98,811.68
ORD105139,2024-12-20,CUST3418,Keyboard,Office Supplies,South,5,1739.99,0.0,8699.95,2061.06
ORD103821,2024-12-20,CUST1476,Laptop Pro 14,Electronics,East,6,84154.32,0.05,479679.62,97518.68
ORD106124,2024-12-20,CUST3752,Bookshelf,Furniture,Central,3,5137.98,0.05,14643.24,4493.41
ORD102860,2024-12-20,CUST1615,Bookshelf,Furniture,North,4,5724.4,0.25,17173.2,5252.39
ORD101651,2024-12-20,CUST3527,Keyboard,Office Supplies,West,2,1790.15,0.15,3043.26,702.85
ORD100984,2024-12-21,CUST1612,Laptop Pro 14,Electronics,North,2,83283.55,0.0,166567.1,31762.5
ORD107374,2024-12-21,CUST2844,Pen Set,Stationery,South,1,265.94,0.15,226.05,87.39
ORD103673,2024-12-21,CUST3568,Mouse,Office Supplies,South,1,930.26,0.05,883.75,212.22
ORD101342,2024-12-21,CUST2530,Backpack,Stationery,North,4,1763.55,0.0,7054.2,2616.68
ORD103306,2024-12-21,CUST3387,Bookshelf,Furniture,East,1,5802.19,0.1,5221.97,1567.25
ORD103403,2024-12-21,CUST2266,Pen Set,Stationery,North,2,243.88,0.05,463.37,164.31
ORD109711,2024-12-21,CUST1035,Tablet Plus,Electronics,East,2,27653.76,0.1,49776.77,10439.11
ORD110049,2024-12-21,CUST2554,Bookshelf,Furniture,North,1,5364.59,0.05,5096.36,1538.04
ORD108192,2024-12-21,CUST3168,Laptop Pro 14,Electronics,East,5,90717.3,0.05,430907.18,90180.13
ORD110770,2024-12-22,CUST1676,Bookshelf,Furniture,West,1,5297.62,0.1,4767.86,1381.24
ORD110043,2024-12-22,CUST2937,Laptop Air 13,Electronics,East,5,63480.96,0.0,317404.8,66496.89
ORD111278,2024-12-22,CUST2247,Printer,Office Supplies,East,8,12942.02,0.15,88005.74,22828.36
ORD110426,2024-12-22,CUST1471,Laptop Air 13,Electronics,North,1,67653.04,0.0,67653.04,12470.86
ORD106298,2024-12-22,CUST1233,Laptop Air 13,Electronics,West,1,62446.87,0.05,59324.53,12020.77
ORD108090,2024-12-22,CUST1379,Backpack,Stationery,East,1,1755.71,0.0,1755.71,665.33
ORD101111,2024-12-22,CUST2818,Study Table,Furniture,South,2,7215.83,0.0,14431.66,3976.59
ORD110739,2024-12-22,CUST2790,Smartphone X,Electronics,West,3,32290.91,0.1,87185.46,15151.28
ORD104593,2024-12-22,CUST2743,Smartphone Y,Electronics,South,1,23316.52,0.05,22150.69,4414.6
ORD103863,2024-12-22,CUST3383,Keyboard,Office Supplies,North,1,1760.23,0.0,1760.23,433.0
ORD109139,2024-12-23,CUST3523,Keyboard,Office Supplies,South,3,1845.42,0.15,4705.82,1201.17
ORD109374,2024-12-23,CUST2459,Study Table,Furniture,South,1,6949.65,0.15,5907.2,1714.19
ORD111681,2024-12-23,CUST2849,Keyboard,Office Supplies,West,6,1738.32,0.2,8343.94,2204.83
ORD109869,2024-12-23,CUST3826,Notebook Pack,Stationery,West,2,437.21,0.0,874.42,332.12
ORD108715,2024-12-23,CUST1627,Pen Set,Stationery,West,6,243.49,0.05,1387.89,497.54
ORD110015,2024-12-23,CUST1809,Pen Set,Stationery,Central,3,271.95,0.1,734.26,269.19
ORD105780,2024-12-23,CUST3316,Laptop Pro 14,Electronics,West,3,85523.59,0.0,256570.77,45567.04
ORD107132,2024-12-23,CUST2413,Keyboard,Office Supplies,East,8,1734.13,0.1,12485.74,2961.64
ORD104772,2024-12-23,CUST2055,Smart Watch,Accessories,East,2,6412.97,0.15,10902.05,3151.55
ORD105689,2024-12-23,CUST2486,Smartphone Y,Electronics,Central,1,21167.63,0.1,19050.87,3378.85
ORD100909,2024-12-23,CUST2861,Smartphone X,Electronics,North,1,30271.92,0.1,27244.73,4895.88
ORD102319,2024-12-24,CUST2436,Laptop Air 13,Electronics,Central,3,63284.31,0.2,151882.34,27729.01
ORD108713,2024-12-24,CUST2539,Backpack,Stationery,West,2,1810.07,0.05,3439.13,1214.64
ORD108708,2024-12-24,CUST3504,Desk Lamp,Furniture,North,5,1847.56,0.0,9237.8,2822.11
ORD110586,2024-12-24,CUST2009,Wireless Headphones,Accessories,East,1,4568.25,0.1,4111.42,1070.85
ORD111142,2024-12-24,CUST3641,Smartphone X,Electronics,East,7,29754.74,0.05,197869.02,38612.54
ORD100737,2024-12-24,CUST3155,Bluetooth Speaker,Accessories,East,1,3149.31,0.15,2676.91,732.89
ORD105240,2024-12-24,CUST2876,Office Chair,Furniture,South,3,7706.98,0.0,23120.94,6501.27
ORD111275,2024-12-24,CUST3782,Bookshelf,Furniture,Central,1,5760.07,0.0,5760.07,1598.27
ORD102134,2024-12-25,CUST2203,Smart Watch,Accessories,North,2,6249.16,0.1,11248.49,3247.7
ORD110306,2024-12-25,CUST3157,Backpack,Stationery,East,1,1787.46,0.0,1787.46,634.99
ORD100772,2024-12-25,CUST3519,Bookshelf,Furniture,East,1,5484.56,0.1,4936.1,1338.35
ORD109301,2024-12-25,CUST2368,Tablet Plus,Electronics,North,2,28736.23,0.05,54598.84,9881.95
ORD103839,2024-12-25,CUST1937,Tablet Plus,Electronics,North,3,28013.8,0.0,84041.4,16058.11
ORD102297,2024-12-25,CUST3696,Laptop Air 13,Electronics,West,1,68149.33,0.0,68149.33,13371.14
ORD101566,2024-12-25,CUST3879,Keyboard,Office Supplies,East,6,1765.97,0.05,10066.03,2604.22
ORD106267,2024-12-25,CUST1386,Office Chair,Furniture,East,6,8327.49,0.1,44968.45,13826.88
ORD110040,2024-12-25,CUST3026,Pen Set,Stationery,South,1,262.9,0.1,236.61,91.19
ORD105701,2024-12-25,CUST3866,Desk Lamp,Furniture,East,6,1800.45,0.05,10262.56,3125.93
ORD104156,2024-12-26,CUST1415,Tablet Plus,Electronics,East,5,28356.03,0.25,106335.11,22322.97
ORD102730,2024-12-26,CUST2742,Laptop Pro 14,Electronics,East,3,83538.6,0.05,238085.01,46288.8
ORD108885,2024-12-26,CUST1466,Laptop Pro 14,Electronics,North,4,84498.91,0.0,337995.64,65571.0
ORD107510,2024-12-26,CUST3670,Office Chair,Furniture,Central,6,9228.27,0.0,55369.62,14973.67
ORD104001,2024-12-26,CUST3098,Printer,Office Supplies,North,2,12564.91,0.05,23873.33,5919.73
ORD103096,2024-12-26,CUST1859,Backpack,Stationery,Central,1,1720.35,0.15,1462.3,523.33
ORD103388,2024-12-26,CUST3862,Wireless Headphones,Accessories,South,5,4652.42,0.05,22099.0,5673.39
ORD111251,2024-12-26,CUST3246,Notebook Pack,Stationery,North,2,446.05,0.1,802.89,288.13
ORD100662,2024-12-26,CUST3994,Notebook Pack,Stationery,West,2,450.69,0.15,766.17,268.77
ORD103180,2024-12-26,CUST2212,Office Chair,Furniture,South,2,8388.16,0.1,15098.69,4363.28
ORD101642,2024-12-26,CUST1832,Smartphone X,Electronics,North,6,30229.14,0.15,154168.61,30678.76
ORD101334,2024-12-26,CUST1804,Backpack,Stationery,Central,3,1775.09,0.1,4792.74,1865.65
ORD100100,2024-12-26,CUST3212,Wireless Headphones,Accessories,Central,5,4431.35,0.1,19941.08,5116.52
ORD104694,2024-12-26,CUST2906,Bluetooth Speaker,Accessories,South,3,3207.31,0.0,9621.93,2472.92
ORD106342,2024-12-26,CUST2361,Backpack,Stationery,Central,1,1712.38,0.0,1712.38,654.28
ORD101902,2024-12-26,CUST1744,Bluetooth Speaker,Accessories,West,1,3233.08,0.05,3071.43,801.29
ORD110699,2024-12-26,CUST2798,Laptop Pro 14,Electronics,North,1,79889.02,0.05,75894.57,14743.91
ORD105994,2024-12-27,CUST2576,Keyboard,Office Supplies,Central,6,1780.91,0.15,9082.64,2443.43
ORD101089,2024-12-27,CUST3604,Keyboard,Office Supplies,South,2,1799.4,0.15,3058.98,733.13
ORD100385,2024-12-27,CUST3904,Laptop Air 13,Electronics,West,2,62190.55,0.0,124381.1,24623.82
ORD110206,2024-12-27,CUST2198,Wireless Headphones,Accessories,East,4,4320.78,0.1,15554.81,3912.47
ORD102494,2024-12-27,CUST2253,Office Chair,Furniture,Central,1,8459.34,0.1,7613.41,2163.73
ORD106217,2024-12-27,CUST3526,Office Chair,Furniture,Central,1,8950.96,0.2,7160.77,2111.83
ORD101712,2024-12-27,CUST3507,Printer,Office Supplies,West,1,12938.16,0.0,12938.16,3405.53
ORD108938,2024-12-27,CUST1115,Keyboard,Office Supplies,West,2,1847.43,0.0,3694.86,960.48
ORD104610,2024-12-27,CUST1954,Mouse,Office Supplies,West,3,810.03,0.1,2187.08,568.54
ORD100290,2024-12-27,CUST1604,Smartphone Y,Electronics,Central,6,22536.65,0.05,128458.91,23099.64
ORD101170,2024-12-27,CUST1266,Wireless Headphones,Accessories,Central,1,4630.21,0.0,4630.21,1246.57
ORD103532,2024-12-27,CUST1145,Smart Watch,Accessories,Central,1,6868.54,0.0,6868.54,1843.52
ORD111156,2024-12-28,CUST3452,Keyboard,Office Supplies,South,1,1788.96,0.2,1431.17,348.16
ORD108695,2024-12-28,CUST1575,Notebook Pack,Stationery,North,6,453.76,0.15,2314.18,847.01
ORD105167,2024-12-28,CUST2097,Study Table,Furniture,South,2,7048.95,0.15,11983.22,3254.85
ORD105813,2024-12-28,CUST1310,Keyboard,Office Supplies,North,1,1828.75,0.05,1737.31,414.58
ORD105683,2024-12-28,CUST1293,Laptop Air 13,Electronics,South,3,65188.0,0.05,185785.8,35556.91
ORD111267,2024-12-28,CUST2771,Notebook Pack,Stationery,North,5,444.65,0.15,1889.76,689.17
ORD108354,2024-12-28,CUST3963,Mouse,Office Supplies,North,8,869.79,0.15,5914.57,1456.8
ORD106403,2024-12-28,CUST2602,Keyboard,Office Supplies,North,7,1794.6,0.1,11305.98,2836.94
ORD108122,2024-12-28,CUST3124,Laptop Air 13,Electronics,South,1,63776.54,0.1,57398.89,10719.21
ORD106351,2024-12-28,CUST2109,Bookshelf,Furniture,West,1,5856.46,0.05,5563.64,1573.89
ORD102412,2024-12-28,CUST1639,Printer,Office Supplies,West,1,12837.4,0.0,12837.4,3203.19
ORD103138,2024-12-28,CUST1302,Wireless Headphones,Accessories,Central,4,4625.27,0.2,14800.86,4042.76
ORD103735,2024-12-28,CUST2269,Notebook Pack,Stationery,South,1,464.73,0.05,441.49,157.85
ORD110794,2024-12-28,CUST3265,Bluetooth Speaker,Accessories,South,4,3289.45,0.0,13157.8,3813.3
ORD100416,2024-12-29,CUST3283,Laptop Pro 14,Electronics,South,4,81741.5,0.1,294269.4,58013.81
ORD105204,2024-12-29,CUST1560,Mouse,Office Supplies,West,7,850.5,0.2,4762.8,1265.91
ORD100397,2024-12-29,CUST2015,Smart Watch,Accessories,North,4,6271.91,0.0,25087.64,7112.39
ORD109490,2024-12-29,CUST1206,Printer,Office Supplies,West,6,13205.94,0.0,79235.64,19062.33
ORD102873,2024-12-29,CUST2613,Desk Lamp,Furniture,East,2,1924.98,0.2,3079.97,894.77
ORD101349,2024-12-29,CUST1349,Backpack,Stationery,North,1,1908.86,0.15,1622.53,620.08
ORD107282,2024-12-29,CUST2742,Printer,Office Supplies,South,5,12699.97,0.15,53974.87,12960.97
ORD104380,2024-12-29,CUST1288,Pen Set,Stationery,West,4,258.03,0.1,928.91,337.02
ORD107689,2024-12-30,CUST1603,Printer,Office Supplies,Central,2,11962.34,0.1,21532.21,5342.54
ORD105246,2024-12-30,CUST3523,Backpack,Stationery,West,3,1849.3,0.15,4715.71,1725.98
ORD104539,2024-12-30,CUST1615,Pen Set,Stationery,West,7,239.86,0.05,1595.07,602.24
ORD105826,2024-12-30,CUST2424,Tablet Plus,Electronics,West,2,27362.14,0.05,51988.07,9106.28
ORD100055,2024-12-30,CUST2470,Mouse,Office Supplies,South,1,913.98,0.0,913.98,211.86
ORD102445,2024-12-30,CUST1110,Smart Watch,Accessories,North,1,5876.38,0.0,5876.38,1521.52
ORD111789,2024-12-30,CUST3945,Bluetooth Speaker,Accessories,West,2,3139.43,0.0,6278.86,1801.27
ORD106992,2024-12-30,CUST2200,Pen Set,Stationery,North,4,251.09,0.0,1004.36,353.12
ORD108621,2024-12-30,CUST2429,Pen Set,Stationery,Central,1,250.43,0.05,237.91,91.46
ORD100152,2024-12-30,CUST3412,Laptop Air 13,Electronics,Central,7,69572.66,0.0,487008.62,98844.13
ORD107145,2024-12-30,CUST3174,Wireless Headphones,Accessories,West,2,4362.78,0.25,6544.17,1832.32
ORD108848,2024-12-30,CUST1894,Backpack,Stationery,North,1,1745.99,0.0,1745.99,641.63
ORD109006,2024-12-30,CUST3658,Printer,Office Supplies,Central,4,13403.13,0.0,53612.52,12926.44
ORD106443,2024-12-31,CUST1581,Smart Watch,Accessories,South,3,6403.51,0.2,15368.42,3958.74
ORD108845,2024-12-31,CUST3637,Mouse,Office Supplies,South,2,895.68,0.05,1701.79,413.09
ORD107422,2024-12-31,CUST2459,Bookshelf,Furniture,East,2,5265.73,0.15,8951.74,2564.46
ORD104421,2024-12-31,CUST1240,Printer,Office Supplies,North,2,12308.05,0.05,23385.3,6067.27
ORD101009,2024-12-31,CUST2191,Bluetooth Speaker,Accessories,East,7,3349.03,0.1,21098.89,5899.23
ORD109599,2024-12-31,CUST3634,Printer,Office Supplies,North,1,11766.23,0.1,10589.61,2735.52
ORD110077,2024-12-31,CUST3606,Laptop Air 13,Electronics,East,4,64973.77,0.1,233905.57,45511.16
ORD101260,2024-12-31,CUST3422,Mouse,Office Supplies,West,1,895.04,0.2,716.03,179.83
ORD109829,2024-12-31,CUST1819,Bookshelf,Furniture,North,4,5676.89,0.05,21572.18,6480.79
ORD108939,2024-12-31,CUST3528,Mouse,Office Supplies,West,1,910.89,0.05,865.35,211.63
ORD104841,2025-01-01,CUST3197,Smartphone Y,Electronics,West,1,23392.26,0.05,22222.65,3901.87
ORD100511,2025-01-01,CUST3934,Backpack,Stationery,West,4,1866.82,0.0,7467.28,2744.96
ORD110495,2025-01-01,CUST1541,Smartphone X,Electronics,Central,2,29858.07,0.0,59716.14,12491.9
ORD103488,2025-01-01,CUST2203,Notebook Pack,Stationery,West,3,464.35,0.1,1253.75,481.88
