Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit,Year,Month,Quarter,Day,Day_of_Week,Profit_Margin
ORD108419,2024-03-20,CUST3948,Smartphone Y,Electronics,East,2,20978.08,0.1,37760.54,7273.09,2024,3,1,20,Wednesday,19.261085778963967
ORD108289,2024-03-20,CUST1944,Tablet Plus,Electronics,West,1,28855.09,0.1,25969.58,5444.79,2024,3,1,20,Wednesday,20.966030255398817
ORD106453,2024-03-20,CUST2660,Mouse,Office Supplies,East,2,889.21,0.2,1422.74,339.86,2024,3,1,20,Wednesday,23.88770963071257
ORD100422,2024-03-20,CUST1041,Notebook Pack,Stationery,West,7,453.54,0.05,3016.04,1088.91,2024,3,1,20,Wednesday,36.10396413840666
ORD111377,2024-03-20,CUST1175,Laptop Pro 14,Electronics,Central,3,85550.93,0.05,243820.15,48066.75,2024,3,1,20,Wednesday,19.714018714203892
ORD102485,2024-03-20,CUST2232,Laptop Pro 14,Electronics,South,5,82097.85,0.15,348915.86,62344.23,2024,3,1,20,Wednesday,17.86798398903392
ORD108223,2024-03-20,CUST1653,Desk Lamp,Furniture,South,2,1734.21,0.0,3468.42,1046.7,2024,3,1,20,Wednesday,30.178006123825835
ORD101422,2024-03-20,CUST1368,Bluetooth Speaker,Accessories,East,1,3412.84,0.15,2900.91,780.18,2024,3,1,20,Wednesday,26.89431936874981
ORD110588,2024-03-20,CUST2742,Notebook Pack,Stationery,South,2,448.25,0.1,806.85,293.9,2024,3,1,20,Wednesday,36.42560575075912
ORD103317,2024-03-20,CUST3564,Laptop Pro 14,Electronics,West,6,87773.72,0.15,447645.97,83391.1,2024,3,1,20,Wednesday,18.628806152326135
ORD107266,2024-03-20,CUST1231,Pen Set,Stationery,West,2,245.59,0.0,491.18,185.59,2024,3,1,20,Wednesday,37.78451891363655
ORD101634,2024-03-20,CUST2565,Wireless Headphones,Accessories,South,2,4642.5,0.1,8356.5,2241.61,2024,3,1,20,Wednesday,26.824747202776283
ORD103981,2024-03-21,CUST1813,Backpack,Stationery,East,1,1731.42,0.0,1731.42,609.46,2024,3,1,21,Thursday,35.20000924096984
ORD106258,2024-03-21,CUST2416,Smartphone Y,Electronics,West,1,21537.57,0.2,17230.06,3424.68,2024,3,1,21,Thursday,19.87619311830603
ORD101724,2024-03-21,CUST3051,Keyboard,Office Supplies,South,4,1821.88,0.05,6923.14,1733.64,2024,3,1,21,Thursday,25.041238513160213
ORD111149,2024-03-21,CUST2762,Desk Lamp,Furniture,West,1,1806.51,0.2,1445.21,391.08,2024,3,1,21,Thursday,27.060427204350923
ORD106439,2024-03-21,CUST3042,Laptop Air 13,Electronics,Central,2,65368.71,0.05,124200.55,21283.6,2024,3,1,21,Thursday,17.136478059074616
ORD111535,2024-03-21,CUST1981,Study Table,Furniture,West,3,6753.51,0.25,15195.4,4240.22,2024,3,1,21,Thursday,27.904629032470357
ORD108628,2024-03-21,CUST2882,Notebook Pack,Stationery,Central,2,430.17,0.0,860.34,322.19,2024,3,1,21,Thursday,37.44914801125137
ORD105625,2024-03-21,CUST2691,Wireless Headphones,Accessories,East,3,4347.87,0.0,13043.61,3373.57,2024,3,1,21,Thursday,25.8637754425347
ORD107192,2024-03-21,CUST3377,Notebook Pack,Stationery,North,1,438.61,0.1,394.75,149.48,2024,3,1,21,Thursday,37.867004433185556
ORD111848,2024-03-21,CUST3664,Tablet Plus,Electronics,Central,2,28054.96,0.2,44887.94,7827.85,2024,3,1,21,Thursday,17.438648331823646
ORD102940,2024-03-21,CUST1575,Backpack,Stationery,South,5,1875.14,0.05,8906.92,3199.99,2024,3,1,21,Thursday,35.927009561105294
ORD102923,2024-03-21,CUST3968,Printer,Office Supplies,North,5,12613.08,0.05,59912.13,13840.22,2024,3,1,21,Thursday,23.100864549466028
ORD103793,2024-03-22,CUST1512,Study Table,Furniture,North,1,7045.36,0.15,5988.56,1813.64,2024,3,1,22,Friday,30.28507687991771
ORD108769,2024-03-22,CUST3448,Pen Set,Stationery,East,1,245.53,0.1,220.98,78.82,2024,3,1,22,Friday,35.668386279301295
ORD102226,2024-03-22,CUST3278,Keyboard,Office Supplies,South,6,1849.49,0.0,11096.94,2916.9,2024,3,1,22,Friday,26.285624685724173
ORD109652,2024-03-22,CUST2396,Laptop Pro 14,Electronics,Central,8,90815.27,0.05,690196.05,120235.85,2024,3,1,22,Friday,17.42053580283457
ORD104914,2024-03-22,CUST2013,Desk Lamp,Furniture,Central,3,1832.45,0.0,5497.35,1683.67,2024,3,1,22,Friday,30.626938433972732
ORD104148,2024-03-22,CUST2641,Printer,Office Supplies,West,1,13070.52,0.1,11763.47,3016.55,2024,3,1,22,Friday,25.64336883589621
ORD105909,2024-03-22,CUST1269,Pen Set,Stationery,West,4,265.23,0.0,1060.92,378.21,2024,3,1,22,Friday,35.64924782264449
ORD100597,2024-03-22,CUST1352,Laptop Air 13,Electronics,South,1,64026.41,0.1,57623.77,11027.8,2024,3,1,22,Friday,19.1375885333431
ORD105836,2024-03-22,CUST3360,Wireless Headphones,Accessories,North,4,5058.6,0.0,20234.4,5348.14,2024,3,1,22,Friday,26.430929506187482
ORD107545,2024-03-22,CUST2043,Mouse,Office Supplies,North,2,889.62,0.1,1601.32,415.57,2024,3,1,22,Friday,25.95171483526091
ORD106913,2024-03-22,CUST1582,Laptop Air 13,Electronics,West,1,66385.1,0.2,53108.08,9781.78,2024,3,1,22,Friday,18.418628577798334
ORD110734,2024-03-22,CUST2577,Tablet Plus,Electronics,East,2,28106.24,0.15,47780.61,8707.52,2024,3,1,22,Friday,18.223961560976303
ORD103939,2024-03-22,CUST2329,Study Table,Furniture,North,1,7178.77,0.1,6460.89,1840.01,2024,3,1,22,Friday,28.47920332957224
ORD101808,2024-03-22,CUST2601,Smartphone X,Electronics,South,3,30879.25,0.1,83373.98,17454.14,2024,3,1,22,Friday,20.934756862992508
ORD105152,2024-03-22,CUST3767,Desk Lamp,Furniture,South,3,1908.29,0.0,5724.87,1613.11,2024,3,1,22,Friday,28.17723371884427
ORD104967,2024-03-23,CUST3394,Laptop Air 13,Electronics,North,1,66600.92,0.0,66600.92,13122.52,2024,3,1,23,Saturday,19.703211306990955
ORD102567,2024-03-23,CUST3588,Smart Watch,Accessories,West,2,6735.21,0.05,12796.9,3283.6,2024,3,1,23,Saturday,25.659339371253974
ORD109293,2024-03-23,CUST3768,Office Chair,Furniture,West,2,8177.68,0.0,16355.36,4960.91,2024,3,1,23,Saturday,30.33201348059596
ORD109530,2024-03-23,CUST3708,Printer,Office Supplies,East,1,12836.9,0.05,12195.05,3089.56,2024,3,1,23,Saturday,25.334541473794697
ORD107008,2024-03-23,CUST1266,Mouse,Office Supplies,North,5,903.67,0.1,4066.51,1080.64,2024,3,1,23,Saturday,26.57413851189349
ORD101244,2024-03-23,CUST2344,Bluetooth Speaker,Accessories,West,2,3347.85,0.15,5691.34,1472.76,2024,3,1,23,Saturday,25.877209936500016
ORD101911,2024-03-24,CUST2713,Backpack,Stationery,East,1,1787.61,0.05,1698.23,634.9,2024,3,1,24,Sunday,37.38598423064013
ORD108536,2024-03-24,CUST1358,Smart Watch,Accessories,North,5,6969.14,0.15,29618.84,8263.96,2024,3,1,24,Sunday,27.901025158311395
ORD100563,2024-03-24,CUST1633,Smart Watch,Accessories,Central,2,6378.63,0.0,12757.26,3462.95,2024,3,1,24,Sunday,27.144935511230468
ORD102018,2024-03-24,CUST2573,Tablet Plus,Electronics,North,1,28005.3,0.15,23804.5,4225.11,2024,3,1,24,Sunday,17.749207082694447
ORD103430,2024-03-24,CUST2619,Bookshelf,Furniture,Central,1,5524.03,0.0,5524.03,1589.6,2024,3,1,24,Sunday,28.77609281629535
ORD101758,2024-03-24,CUST3935,Wireless Headphones,Accessories,West,4,4549.77,0.0,18199.08,5205.74,2024,3,1,24,Sunday,28.60441297032597
ORD107807,2024-03-24,CUST1522,Printer,Office Supplies,Central,4,11793.87,0.05,44816.71,10853.92,2024,3,1,24,Sunday,24.218466728146712
ORD106032,2024-03-24,CUST2811,Keyboard,Office Supplies,South,4,1895.02,0.05,7201.08,1862.87,2024,3,1,24,Sunday,25.869314047337344
ORD111405,2024-03-24,CUST2380,Smartphone X,Electronics,South,3,30591.78,0.0,91775.34,16589.84,2024,3,1,24,Sunday,18.076576997698947
ORD106951,2024-03-24,CUST2543,Bluetooth Speaker,Accessories,North,4,3173.96,0.05,12061.05,3410.79,2024,3,1,24,Sunday,28.27937866106185
ORD111895,2024-03-24,CUST2129,Printer,Office Supplies,North,1,12609.53,0.0,12609.53,3217.89,2024,3,1,24,Sunday,25.519507864289942
ORD108976,2024-03-24,CUST2282,Laptop Air 13,Electronics,North,4,62116.9,0.0,248467.6,48838.28,2024,3,1,24,Sunday,19.655794155857745
ORD110933,2024-03-25,CUST1449,Laptop Pro 14,Electronics,Central,6,87849.33,0.15,448031.58,77942.44,2024,3,1,25,Monday,17.396639763652374
ORD108441,2024-03-25,CUST1592,Desk Lamp,Furniture,Central,2,1842.22,0.1,3316.0,935.1,2024,3,1,25,Monday,28.199638118214715
ORD100527,2024-03-25,CUST3673,Bluetooth Speaker,Accessories,Central,1,3055.27,0.2,2444.22,693.38,2024,3,1,25,Monday,28.368150166515292
ORD105750,2024-03-25,CUST2795,Notebook Pack,Stationery,West,1,450.41,0.2,360.33,133.22,2024,3,1,25,Monday,36.97166486276469
ORD107373,2024-03-25,CUST1605,Study Table,Furniture,West,6,7006.54,0.15,35733.35,10951.33,2024,3,1,25,Monday,30.647364436863604
ORD102714,2024-03-25,CUST2207,Backpack,Stationery,Central,2,1823.99,0.0,3647.98,1388.13,2024,3,1,25,Monday,38.05201782904512
ORD102509,2024-03-25,CUST2186,Bookshelf,Furniture,North,6,5732.82,0.0,34396.92,10518.53,2024,3,1,25,Monday,30.579860057237685
ORD107310,2024-03-25,CUST3864,Smart Watch,Accessories,South,2,6173.13,0.1,11111.63,2881.92,2024,3,1,25,Monday,25.936068785587718
ORD108187,2024-03-25,CUST3409,Smartphone X,Electronics,Central,3,31300.69,0.1,84511.86,14967.68,2024,3,1,25,Monday,17.710744977095523
ORD110811,2024-03-25,CUST3978,Office Chair,Furniture,Central,2,8626.18,0.15,14664.51,4529.67,2024,3,1,25,Monday,30.888655672777336
ORD106194,2024-03-25,CUST2044,Study Table,Furniture,West,6,7027.44,0.05,40056.41,11523.36,2024,3,1,25,Monday,28.767830167506276
ORD105208,2024-03-25,CUST1621,Smart Watch,Accessories,South,5,6343.11,0.2,25372.44,6445.55,2024,3,1,25,Monday,25.40374516601478
ORD103395,2024-03-25,CUST2459,Smartphone Y,Electronics,South,1,21813.31,0.1,19631.98,3540.69,2024,3,1,25,Monday,18.035317884390672
ORD102956,2024-03-25,CUST2712,Office Chair,Furniture,East,2,8654.84,0.2,13847.74,3875.41,2024,3,1,25,Monday,27.98586628576215
ORD103160,2024-03-26,CUST1818,Keyboard,Office Supplies,East,4,1837.3,0.25,5511.9,1316.86,2024,3,1,26,Tuesday,23.891217184636876
ORD107907,2024-03-26,CUST2446,Laptop Air 13,Electronics,North,2,64994.51,0.1,116990.12,21933.49,2024,3,1,26,Tuesday,18.748155827175836
ORD104631,2024-03-26,CUST2121,Laptop Pro 14,Electronics,West,1,84218.43,0.25,63163.82,11420.83,2024,3,1,26,Tuesday,18.081284507491787
ORD110367,2024-03-26,CUST3691,Laptop Air 13,Electronics,North,3,57828.62,0.05,164811.57,34340.0,2024,3,1,26,Tuesday,20.835915827996786
ORD111718,2024-03-27,CUST2452,Notebook Pack,Stationery,South,2,434.64,0.05,825.82,289.32,2024,3,1,27,Wednesday,35.03426896902472
ORD107900,2024-03-27,CUST2319,Bookshelf,Furniture,South,3,5407.2,0.25,12166.2,3566.43,2024,3,1,27,Wednesday,29.31424766977363
ORD105076,2024-03-27,CUST3462,Keyboard,Office Supplies,Central,3,1811.46,0.0,5434.38,1342.38,2024,3,1,27,Wednesday,24.70162189615007
ORD100947,2024-03-27,CUST3017,Backpack,Stationery,North,1,1778.38,0.0,1778.38,680.6,2024,3,1,27,Wednesday,38.270785771319964
ORD109681,2024-03-27,CUST2922,Smartphone X,Electronics,North,1,33592.46,0.2,26873.97,5153.37,2024,3,1,27,Wednesday,19.176065166404516
ORD103183,2024-03-27,CUST3801,Study Table,Furniture,East,1,6888.15,0.1,6199.34,1756.61,2024,3,1,27,Wednesday,28.335435707672108
ORD103152,2024-03-27,CUST2605,Pen Set,Stationery,East,2,259.89,0.15,441.81,165.25,2024,3,1,27,Wednesday,37.402956021819335
ORD105879,2024-03-28,CUST1315,Smart Watch,Accessories,East,2,6425.45,0.1,11565.81,3216.06,2024,3,1,28,Thursday,27.80661276642103
ORD104135,2024-03-28,CUST3978,Bluetooth Speaker,Accessories,West,2,3200.29,0.05,6080.55,1686.15,2024,3,1,28,Thursday,27.730221772701487
ORD103764,2024-03-28,CUST3037,Desk Lamp,Furniture,Central,1,1796.86,0.1,1617.17,438.55,2024,3,1,28,Thursday,27.11836108757892
ORD100350,2024-03-28,CUST2691,Study Table,Furniture,West,2,6823.77,0.0,13647.54,3868.35,2024,3,1,28,Thursday,28.34466870952567
ORD110252,2024-03-28,CUST1130,Bluetooth Speaker,Accessories,Central,2,3247.89,0.15,5521.41,1537.37,2024,3,1,28,Thursday,27.843793523755707
ORD110842,2024-03-28,CUST2783,Mouse,Office Supplies,North,4,898.09,0.05,3412.74,814.91,2024,3,1,28,Thursday,23.878467155423504
ORD111811,2024-03-28,CUST2015,Tablet Plus,Electronics,North,2,27625.59,0.0,55251.18,11050.69,2024,3,1,28,Thursday,20.000821701907544
ORD100192,2024-03-28,CUST1189,Mouse,Office Supplies,Central,1,888.97,0.1,800.07,209.8,2024,3,1,28,Thursday,26.22270551326759
ORD100236,2024-03-28,CUST1129,Smartphone Y,Electronics,Central,1,23091.79,0.1,20782.61,4172.69,2024,3,1,28,Thursday,20.077795811016998
ORD109126,2024-03-28,CUST1086,Pen Set,Stationery,North,1,242.27,0.1,218.04,76.81,2024,3,1,28,Thursday,35.22748119611081
ORD106421,2024-03-28,CUST1657,Wireless Headphones,Accessories,West,1,4638.59,0.0,4638.59,1325.41,2024,3,1,28,Thursday,28.57355360141767
ORD107138,2024-03-28,CUST3018,Smart Watch,Accessories,South,4,6587.24,0.15,22396.62,5803.61,2024,3,1,28,Thursday,25.912883283281136
ORD102921,2024-03-28,CUST3549,Wireless Headphones,Accessories,West,2,4133.28,0.15,7026.58,1955.39,2024,3,1,28,Thursday,27.82847416524113
ORD105608,2024-03-28,CUST3580,Tablet Plus,Electronics,Central,1,27342.82,0.05,25975.68,4541.72,2024,3,1,28,Thursday,17.484508586493213
ORD101718,2024-03-28,CUST3265,Office Chair,Furniture,West,1,8795.94,0.0,8795.94,2423.59,2024,3,1,28,Thursday,27.553507641025295
ORD110286,2024-03-29,CUST3532,Bookshelf,Furniture,South,3,5215.63,0.0,15646.89,4233.86,2024,3,1,29,Friday,27.058795709562727
ORD108643,2024-03-29,CUST1495,Study Table,Furniture,South,1,7160.28,0.05,6802.27,2107.14,2024,3,1,29,Friday,30.977012085671397
ORD107014,2024-03-29,CUST2826,Wireless Headphones,Accessories,North,3,4400.91,0.2,10562.18,2902.8,2024,3,1,29,Friday,27.4829627974528
ORD102515,2024-03-29,CUST2103,Wireless Headphones,Accessories,Central,4,4401.39,0.2,14084.45,3856.43,2024,3,1,29,Friday,27.38076389209376
ORD101198,2024-03-29,CUST3646,Notebook Pack,Stationery,South,1,421.89,0.0,421.89,159.84,2024,3,1,29,Friday,37.886652919007325
ORD110756,2024-03-29,CUST1337,Wireless Headphones,Accessories,South,1,4515.69,0.1,4064.12,1030.73,2024,3,1,29,Friday,25.361701918250446
ORD102328,2024-03-29,CUST1579,Tablet Plus,Electronics,North,1,29717.16,0.05,28231.3,5527.45,2024,3,1,29,Friday,19.5791550513083
ORD106373,2024-03-29,CUST1612,Smartphone X,Electronics,South,6,31987.73,0.1,172733.74,31458.62,2024,3,1,29,Friday,18.21220335992262
ORD104157,2024-03-29,CUST1434,Keyboard,Office Supplies,West,1,1695.68,0.1,1526.11,363.73,2024,3,1,29,Friday,23.83379966057493
ORD101587,2024-03-29,CUST3761,Bluetooth Speaker,Accessories,Central,2,3353.55,0.1,6036.39,1521.08,2024,3,1,29,Friday,25.19850440412233
ORD101848,2024-03-30,CUST1189,Printer,Office Supplies,South,7,11794.11,0.05,78430.83,18113.2,2024,3,1,30,Saturday,23.094489756132887
ORD108591,2024-03-30,CUST3528,Smart Watch,Accessories,Central,2,6681.72,0.0,13363.44,3388.4,2024,3,1,30,Saturday,25.355746723897436
ORD101014,2024-03-30,CUST2683,Desk Lamp,Furniture,West,4,1878.48,0.1,6762.53,2056.31,2024,3,1,30,Saturday,30.407406695423163
ORD105388,2024-03-30,CUST1263,Study Table,Furniture,North,4,6891.7,0.15,23431.78,6370.68,2024,3,1,30,Saturday,27.1882033716602
ORD103595,2024-03-30,CUST1450,Smartphone Y,Electronics,North,1,20855.55,0.05,19812.77,3459.68,2024,3,1,30,Saturday,17.46186928935227
ORD111947,2024-03-30,CUST1732,Tablet Plus,Electronics,East,3,27450.19,0.0,82350.57,17284.89,2024,3,1,30,Saturday,20.989399344776846
ORD106943,2024-03-30,CUST2491,Laptop Air 13,Electronics,North,5,68115.87,0.0,340579.35,68777.54,2024,3,1,30,Saturday,20.194277779906503
ORD109250,2024-03-30,CUST3017,Smartphone X,Electronics,Central,4,32742.13,0.1,117871.67,24053.94,2024,3,1,30,Saturday,20.406888270947547
ORD103346,2024-03-30,CUST1612,Smartphone X,Electronics,Central,1,33244.83,0.15,28258.11,5782.22,2024,3,1,30,Saturday,20.462161128256632
ORD100425,2024-03-30,CUST1785,Bookshelf,Furniture,South,2,5912.71,0.1,10642.88,3163.49,2024,3,1,30,Saturday,29.724003277308398
ORD101330,2024-03-30,CUST3351,Pen Set,Stationery,West,2,245.75,0.1,442.35,159.31,2024,3,1,30,Saturday,36.014468181304395
ORD106629,2024-03-30,CUST3142,Study Table,Furniture,South,1,6650.29,0.1,5985.26,1769.22,2024,3,1,30,Saturday,29.55961812853577
ORD106263,2024-03-30,CUST3725,Office Chair,Furniture,South,3,8887.15,0.05,25328.38,7419.26,2024,3,1,30,Saturday,29.29228004317686
ORD106058,2024-03-30,CUST2259,Keyboard,Office Supplies,East,5,1831.87,0.15,7785.45,1979.96,2024,3,1,30,Saturday,25.431542171615
ORD101565,2024-03-30,CUST1110,Keyboard,Office Supplies,East,3,1834.82,0.1,4954.01,1275.98,2024,3,1,30,Saturday,25.75650836393144
ORD107292,2024-03-31,CUST1307,Desk Lamp,Furniture,East,2,1840.97,0.1,3313.75,950.22,2024,3,1,31,Sunday,28.67506601282535
ORD110472,2024-03-31,CUST1799,Notebook Pack,Stationery,North,1,457.92,0.0,457.92,162.24,2024,3,1,31,Sunday,35.42976939203354
ORD101743,2024-03-31,CUST3825,Desk Lamp,Furniture,North,3,1738.98,0.0,5216.94,1446.54,2024,3,1,31,Sunday,27.727748450240945
ORD100061,2024-03-31,CUST3628,Desk Lamp,Furniture,East,2,1927.1,0.0,3854.2,1045.18,2024,3,1,31,Sunday,27.11794925016865
ORD105960,2024-03-31,CUST1934,Printer,Office Supplies,East,3,12087.18,0.15,30822.31,7709.07,2024,3,1,31,Sunday,25.01133107804055
ORD102899,2024-03-31,CUST1350,Laptop Air 13,Electronics,West,5,62558.12,0.05,297151.07,50986.47,2024,3,1,31,Sunday,17.158433923862365
ORD100473,2024-03-31,CUST2086,Office Chair,Furniture,North,1,8292.54,0.2,6634.03,1988.31,2024,3,1,31,Sunday,29.971374865654816
ORD107947,2024-03-31,CUST1096,Mouse,Office Supplies,East,1,933.93,0.15,793.84,186.98,2024,3,1,31,Sunday,23.553864758641538
ORD102978,2024-03-31,CUST3342,Bookshelf,Furniture,North,5,5138.43,0.05,24407.54,6933.43,2024,3,1,31,Sunday,28.40691851780229
ORD108229,2024-03-31,CUST1551,Smart Watch,Accessories,West,3,6350.26,0.0,19050.78,5332.47,2024,3,1,31,Sunday,27.9908224230189
ORD102483,2024-03-31,CUST1747,Tablet Plus,Electronics,North,5,29409.26,0.0,147046.3,30240.43,2024,3,1,31,Sunday,20.565243736156575
ORD103389,2024-04-01,CUST3241,Bluetooth Speaker,Accessories,South,1,3085.17,0.0,3085.17,817.26,2024,4,2,1,Monday,26.4899503106798
ORD104542,2024-04-01,CUST2076,Wireless Headphones,Accessories,South,1,4562.36,0.0,4562.36,1241.69,2024,4,2,1,Monday,27.215958407490863
ORD109198,2024-04-01,CUST1487,Mouse,Office Supplies,South,4,868.9,0.1,3128.04,827.58,2024,4,2,1,Monday,26.45682280277746
ORD101824,2024-04-01,CUST1316,Bluetooth Speaker,Accessories,West,8,3495.11,0.25,20970.66,5566.95,2024,4,2,1,Monday,26.546374792209686
ORD100558,2024-04-01,CUST3185,Mouse,Office Supplies,North,1,898.72,0.0,898.72,221.64,2024,4,2,1,Monday,24.661741142958874
ORD102296,2024-04-01,CUST3075,Laptop Air 13,Electronics,East,7,69088.92,0.1,435260.2,79866.92,2024,4,2,1,Monday,18.349235698554565
ORD106753,2024-04-01,CUST1169,Printer,Office Supplies,Central,1,12542.93,0.2,10034.34,2321.28,2024,4,2,1,Monday,23.133360041617088
ORD104144,2024-04-01,CUST2622,Desk Lamp,Furniture,Central,5,1836.29,0.1,8263.3,2430.13,2024,4,2,1,Monday,29.408710805610355
ORD100401,2024-04-01,CUST2264,Tablet Plus,Electronics,North,1,27852.76,0.1,25067.48,4541.34,2024,4,2,1,Monday,18.11646005103026
ORD107228,2024-04-01,CUST3884,Backpack,Stationery,South,2,1830.05,0.05,3477.1,1354.09,2024,4,2,1,Monday,38.94308475453683
ORD104030,2024-04-01,CUST1854,Laptop Pro 14,Electronics,West,1,86974.23,0.05,82625.52,16017.43,2024,4,2,1,Monday,19.385572399423324
ORD102867,2024-04-01,CUST3334,Desk Lamp,Furniture,South,5,1853.45,0.0,9267.25,2778.2,2024,4,2,1,Monday,29.978688391917775
ORD108047,2024-04-01,CUST1165,Keyboard,Office Supplies,Central,1,1714.4,0.0,1714.4,451.01,2024,4,2,1,Monday,26.30716285580961
ORD103664,2024-04-02,CUST1536,Printer,Office Supplies,West,2,11482.99,0.25,17224.48,3987.37,2024,4,2,2,Tuesday,23.149436151338097
ORD110369,2024-04-02,CUST1903,Study Table,Furniture,North,2,7020.79,0.1,12637.42,3834.27,2024,4,2,2,Tuesday,30.340607497416407
ORD110251,2024-04-02,CUST1838,Smartphone Y,Electronics,East,3,22250.97,0.0,66752.91,11528.95,2024,4,2,2,Tuesday,17.27108226442862
ORD103608,2024-04-02,CUST1684,Backpack,Stationery,North,1,1909.15,0.05,1813.69,643.45,2024,4,2,2,Tuesday,35.47739690906385
ORD110821,2024-04-02,CUST1573,Mouse,Office Supplies,East,3,927.12,0.05,2642.29,614.59,2024,4,2,2,Tuesday,23.259748172986313
ORD101682,2024-04-03,CUST1546,Printer,Office Supplies,East,2,13855.62,0.25,20783.43,5306.49,2024,4,2,3,Wednesday,25.53231107666059
ORD102914,2024-04-03,CUST1945,Pen Set,Stationery,West,2,242.69,0.0,485.38,183.62,2024,4,2,3,Wednesday,37.83015369401294
ORD107694,2024-04-03,CUST3043,Office Chair,Furniture,West,4,8109.45,0.15,27572.13,8141.84,2024,4,2,3,Wednesday,29.529238401240672
ORD108838,2024-04-03,CUST1569,Notebook Pack,Stationery,Central,1,409.33,0.1,368.4,139.01,2024,4,2,3,Wednesday,37.73344191096634
ORD103616,2024-04-03,CUST3169,Bookshelf,Furniture,Central,4,5712.29,0.05,21706.7,6192.52,2024,4,2,3,Wednesday,28.5281502946095
ORD105243,2024-04-03,CUST2174,Printer,Office Supplies,North,1,13058.3,0.05,12405.38,2933.96,2024,4,2,3,Wednesday,23.65070638706755
ORD101287,2024-04-03,CUST1206,Pen Set,Stationery,North,2,248.73,0.1,447.71,158.68,2024,4,2,3,Wednesday,35.442585602287195
ORD111435,2024-04-03,CUST3078,Backpack,Stationery,North,3,1756.68,0.15,4479.53,1625.0,2024,4,2,3,Wednesday,36.27612718298572
ORD101390,2024-04-03,CUST3933,Bluetooth Speaker,Accessories,North,3,3149.54,0.1,8503.76,2132.76,2024,4,2,3,Wednesday,25.0801998174925
ORD105040,2024-04-03,CUST2737,Smartphone Y,Electronics,West,1,20931.42,0.0,20931.42,3908.95,2024,4,2,3,Wednesday,18.67503494746176
ORD107811,2024-04-03,CUST2859,Smart Watch,Accessories,Central,1,6691.78,0.0,6691.78,1746.05,2024,4,2,3,Wednesday,26.092459704293923
ORD109573,2024-04-04,CUST2440,Smartphone X,Electronics,South,1,30618.96,0.1,27557.06,4995.64,2024,4,2,4,Thursday,18.12834896030273
ORD101747,2024-04-04,CUST2864,Bluetooth Speaker,Accessories,Central,5,3131.53,0.05,14874.77,4113.91,2024,4,2,4,Thursday,27.656965452238925
ORD101279,2024-04-04,CUST3494,Smart Watch,Accessories,Central,1,7020.04,0.05,6669.04,1862.62,2024,4,2,4,Thursday,27.929357148855004
ORD102342,2024-04-04,CUST2419,Mouse,Office Supplies,North,1,920.44,0.0,920.44,223.17,2024,4,2,4,Thursday,24.246012776498194
ORD103940,2024-04-04,CUST2267,Smart Watch,Accessories,Central,1,6533.86,0.1,5880.47,1569.83,2024,4,2,4,Thursday,26.695655279254886
ORD105343,2024-04-04,CUST3374,Bookshelf,Furniture,West,6,5136.82,0.0,30820.92,8954.89,2024,4,2,4,Thursday,29.054583704834247
ORD100016,2024-04-04,CUST1091,Mouse,Office Supplies,Central,1,880.48,0.0,880.48,233.25,2024,4,2,4,Thursday,26.49123205524259
ORD109308,2024-04-04,CUST1743,Smartphone X,Electronics,South,1,32162.67,0.1,28946.4,6003.09,2024,4,2,4,Thursday,20.738641074537767
ORD101476,2024-04-04,CUST3448,Wireless Headphones,Accessories,North,1,4479.64,0.0,4479.64,1241.08,2024,4,2,4,Thursday,27.704904858426122
ORD100221,2024-04-04,CUST3093,Laptop Pro 14,Electronics,West,8,85339.6,0.05,648580.96,116942.33,2024,4,2,4,Thursday,18.030490750144747
ORD108772,2024-04-04,CUST1540,Smartphone Y,Electronics,Central,2,21574.3,0.1,38833.74,7920.34,2024,4,2,4,Thursday,20.395511737988667
ORD103965,2024-04-04,CUST1878,Smart Watch,Accessories,South,1,6336.08,0.1,5702.47,1592.98,2024,4,2,4,Thursday,27.934912415146417
ORD105470,2024-04-05,CUST2639,Smartphone X,Electronics,Central,3,32615.09,0.25,73383.95,14487.59,2024,4,2,5,Friday,19.742177955806415
ORD105099,2024-04-05,CUST2185,Desk Lamp,Furniture,South,1,1764.81,0.2,1411.85,408.23,2024,4,2,5,Friday,28.914544746254915
ORD109058,2024-04-05,CUST1188,Smartphone X,Electronics,North,1,31390.3,0.2,25112.24,4880.3,2024,4,2,5,Friday,19.433949341038474
ORD107727,2024-04-05,CUST1926,Smart Watch,Accessories,South,3,6465.61,0.0,19396.83,5616.57,2024,4,2,5,Friday,28.95612324281854
ORD102898,2024-04-05,CUST3156,Bluetooth Speaker,Accessories,North,1,3200.24,0.1,2880.22,769.56,2024,4,2,5,Friday,26.718792314475976
ORD105795,2024-04-05,CUST1628,Tablet Plus,Electronics,East,6,26205.07,0.1,141507.38,29104.0,2024,4,2,5,Friday,20.567125191633114
ORD104248,2024-04-05,CUST1173,Printer,Office Supplies,North,1,13030.02,0.15,11075.52,2672.72,2024,4,2,5,Friday,24.13177891421802
ORD107810,2024-04-05,CUST3441,Desk Lamp,Furniture,East,1,1768.82,0.0,1768.82,504.49,2024,4,2,5,Friday,28.5212740697188
