Month_Date,Category,Region,Sales,Year,Month,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Rolling_3_Month_Average,Sales_Growth
2025-06-01,Furniture,South,278369.79000000004,2025,6,2,214348.32,191886.62,178369.85,194868.26333333334,0.1170571455164513
2025-07-01,Furniture,South,311655.27,2025,7,3,278369.79000000004,214348.32,191886.62,228201.5766666667,0.298679597768716
2025-08-01,Furniture,South,209121.02000000002,2025,8,3,311655.27,278369.79000000004,214348.32,268124.46,0.11957288899776075
2025-09-01,Furniture,South,191412.46,2025,9,3,209121.02000000002,311655.27,278369.79000000004,266382.0266666667,-0.3289989288485319
2025-10-01,Furniture,South,206215.02,2025,10,4,191412.46,209121.02000000002,311655.27,237396.25,-0.08468091825489388
2025-11-01,Furniture,South,127594.03,2025,11,4,206215.02,191412.46,209121.02000000002,202249.5,0.07733331466509541
2025-12-01,Furniture,South,177719.13,2025,12,4,127594.03,206215.02,191412.46,175073.83666666667,-0.38125734003274836
2023-04-01,Furniture,West,227390.79,2023,4,2,168900.56,233266.36,447031.63,283066.18333333335,-0.27593262911977534
2023-05-01,Furniture,West,248748.38,2023,5,2,227390.79,168900.56,233266.36,209852.56999999998,0.3462997991244079
2023-06-01,Furniture,West,438574.91000000003,2023,6,2,248748.38,227390.79,168900.56,215013.24333333332,0.09392460442219308
2023-07-01,Furniture,West,180153.19,2023,7,3,438574.91000000003,248748.38,227390.79,304904.69333333336,0.7631266985537757
2023-08-01,Furniture,West,160774.63999999998,2023,8,3,180153.19,438574.91000000003,248748.38,289158.82666666666,-0.5892305148053272
2023-09-01,Furniture,West,226750.18,2023,9,3,160774.63999999998,180153.19,438574.91000000003,259834.24666666667,-0.1075670655623695
2023-10-01,Furniture,West,422285.14,2023,10,4,226750.18,160774.63999999998,180153.19,189226.0033333333,0.4103603652914416
2023-11-01,Furniture,West,209235.47,2023,11,4,422285.14,226750.18,160774.63999999998,269936.6533333333,0.8623365150140125
2023-12-01,Furniture,West,153250.91999999998,2023,12,4,209235.47,422285.14,226750.18,286090.2633333333,-0.504516142812887
2024-01-01,Furniture,West,266049.74,2024,1,1,153250.91999999998,209235.47,422285.14,261590.50999999998,-0.26756720550296764
2024-02-01,Furniture,West,175534.6,2024,2,1,266049.74,153250.91999999998,209235.47,209512.0433333333,0.7360400838050436
2024-03-01,Furniture,West,313991.04000000004,2024,3,1,175534.6,266049.74,153250.91999999998,198278.41999999995,-0.3402188628336942
2024-04-01,Furniture,West,415383.57,2024,4,2,313991.04000000004,175534.6,266049.74,251858.45999999996,0.7887700772383337
2024-05-01,Furniture,West,172144.7,2024,5,2,415383.57,313991.04000000004,175534.6,301636.4033333333,0.3229153608969222
2024-06-01,Furniture,West,248901.61000000002,2024,6,2,172144.7,415383.57,313991.04000000004,300506.43666666665,-0.5855765311083441
2024-07-01,Furniture,West,190929.78,2024,7,3,248901.61000000002,172144.7,415383.57,278809.95999999996,0.44588599010018903
2024-08-01,Furniture,West,220184.77000000002,2024,8,3,190929.78,248901.61000000002,172144.7,203992.02999999994,-0.2329106268135429
2024-09-01,Furniture,West,215797.3,2024,9,3,220184.77000000002,190929.78,248901.61000000002,220005.38666666663,0.15322381872539736
2024-10-01,Furniture,West,317224.91,2024,10,4,215797.3,220184.77000000002,190929.78,208970.6166666666,-0.01992631007130974
2024-11-01,Furniture,West,120793.64,2024,11,4,317224.91,215797.3,220184.77000000002,251068.9933333333,0.47001334122345373
2024-12-01,Furniture,West,159481.34999999998,2024,12,4,120793.64,317224.91,215797.3,217938.6166666666,-0.6192176711469475
2025-01-01,Furniture,West,309237.68,2025,1,1,159481.34999999998,120793.64,317224.91,199166.6333333333,0.3202793623902713
2025-02-01,Furniture,West,328483.29000000004,2025,2,1,309237.68,159481.34999999998,120793.64,196504.2233333333,0.9390209576229449
2025-03-01,Furniture,West,143448.06,2025,3,1,328483.29000000004,309237.68,159481.34999999998,265734.10666666663,0.06223565640513162
2025-04-01,Furniture,West,191742.85,2025,4,2,143448.06,328483.29000000004,309237.68,260389.67666666664,-0.5633018044844839
2025-05-01,Furniture,West,374036.47,2025,5,2,191742.85,143448.06,328483.29000000004,221224.7333333333,0.336670917682679
2025-06-01,Furniture,West,217317.78,2025,6,2,374036.47,191742.85,143448.06,236409.12666666662,0.9507192575890051
2025-07-01,Furniture,West,233025.3,2025,7,3,217317.78,374036.47,191742.85,261032.3666666666,-0.4189930730551489
2025-08-01,Furniture,West,282592.08,2025,8,3,233025.3,217317.78,374036.47,274793.1833333333,0.07227903763787746
2025-09-01,Furniture,West,268123.81,2025,9,3,282592.08,233025.3,217317.78,244311.71999999997,0.21270986455118845
2025-10-01,Furniture,West,224434.95,2025,10,4,268123.81,282592.08,233025.3,261247.06333333332,-0.0511984270755218
2025-11-01,Furniture,West,300850.19,2025,11,4,224434.95,268123.81,282592.08,258383.6133333333,-0.16294285837576294
2025-12-01,Furniture,West,338824.68,2025,12,4,300850.19,224434.95,268123.81,264469.64999999997,0.3404783435022041
2023-04-01,Office Supplies,Central,99249.05,2023,4,2,29381.87,130646.44,174726.66,111584.99,-0.7751039370073919
2023-05-01,Office Supplies,Central,85038.89,2023,5,2,99249.05,29381.87,130646.44,86425.78666666667,2.377901066201709
2023-06-01,Office Supplies,Central,136540.68,2023,6,2,85038.89,99249.05,29381.87,71223.27,-0.14317678607503048
2023-07-01,Office Supplies,Central,58056.920000000006,2023,7,3,136540.68,85038.89,99249.05,106942.87333333334,0.6056263199108078
2023-08-01,Office Supplies,Central,163980.6,2023,8,3,58056.920000000006,136540.68,85038.89,93212.16333333333,-0.5748012973130059
2023-09-01,Office Supplies,Central,190900.82,2023,9,3,163980.6,58056.920000000006,136540.68,119526.06666666667,1.8244798380623704
2023-10-01,Office Supplies,Central,103067.6,2023,10,4,190900.82,163980.6,58056.920000000006,137646.11333333334,0.16416710269385515
2023-11-01,Office Supplies,Central,143141.97,2023,11,4,103067.6,190900.82,163980.6,152649.67333333334,-0.46009870465721414
2023-12-01,Office Supplies,Central,152933.11,2023,12,4,143141.97,103067.6,190900.82,145703.46333333335,0.3888163690626345
2024-01-01,Office Supplies,Central,93667.56,2024,1,1,152933.11,143141.97,103067.6,133047.56,0.068401601570804
2024-02-01,Office Supplies,Central,152925.33000000002,2024,2,1,93667.56,152933.11,143141.97,129914.21333333332,-0.38752595824409763
2024-03-01,Office Supplies,Central,92147.51,2024,3,1,152925.33000000002,93667.56,152933.11,133175.33333333334,0.632639197604806
2024-04-01,Office Supplies,Central,69198.18000000001,2024,4,2,92147.51,152925.33000000002,93667.56,112913.46666666667,-0.39743461727367213
2024-05-01,Office Supplies,Central,158033.11,2024,5,2,69198.18000000001,92147.51,152925.33000000002,104757.00666666667,-0.24904992006837723
2024-06-01,Office Supplies,Central,76672.24,2024,6,2,158033.11,69198.18000000001,92147.51,106459.59999999999,1.2837755270442077
2024-07-01,Office Supplies,Central,82867.24,2024,7,3,76672.24,158033.11,69198.18000000001,101301.17666666665,-0.5148343280721361
2024-08-01,Office Supplies,Central,107019.95999999999,2024,8,3,82867.24,76672.24,158033.11,105857.52999999998,0.08079847412831564
2024-09-01,Office Supplies,Central,171764.41,2024,9,3,107019.95999999999,82867.24,76672.24,88853.14666666667,0.2914628265645143
2024-10-01,Office Supplies,Central,115701.26,2024,10,4,171764.41,107019.95999999999,82867.24,120550.53666666667,0.6049754643900074
2024-11-01,Office Supplies,Central,132257.90000000002,2024,11,4,115701.26,171764.41,107019.95999999999,131495.21,-0.32639561361984126
2024-12-01,Office Supplies,Central,119708.45999999999,2024,12,4,132257.90000000002,115701.26,171764.41,139907.85666666666,0.14309818233613036
2025-01-01,Office Supplies,Central,124383.05,2025,1,1,119708.45999999999,132257.90000000002,115701.26,122555.87333333334,-0.09488612778518357
2025-02-01,Office Supplies,Central,51151.58,2025,2,1,124383.05,119708.45999999999,132257.90000000002,125449.80333333333,0.03904978812692117
2025-03-01,Office Supplies,Central,204931.08,2025,3,1,51151.58,124383.05,119708.45999999999,98414.36333333333,-0.588757632169335
2025-04-01,Office Supplies,Central,41396.39,2025,4,2,204931.08,51151.58,124383.05,126821.90333333332,3.0063489729936004
2025-05-01,Office Supplies,Central,59669.479999999996,2025,5,2,41396.39,204931.08,51151.58,99159.68333333333,-0.7979984783176861
2025-06-01,Office Supplies,Central,62138.82000000001,2025,6,2,59669.479999999996,41396.39,204931.08,101998.98333333332,0.4414174762581953
2025-07-01,Office Supplies,Central,177212.42,2025,7,3,62138.82000000001,59669.479999999996,41396.39,54401.563333333324,0.041383635319094614
2025-08-01,Office Supplies,Central,202005.05000000002,2025,8,3,177212.42,62138.82000000001,59669.479999999996,99673.57333333332,1.8518793887621294
2025-09-01,Office Supplies,Central,104529.03,2025,9,3,202005.05000000002,177212.42,62138.82000000001,147118.76333333334,0.13990345597673115
2025-10-01,Office Supplies,Central,86265.14,2025,10,4,104529.03,202005.05000000002,177212.42,161248.83333333334,-0.48254249089317325
2025-11-01,Office Supplies,Central,73435.2,2025,11,4,86265.14,104529.03,202005.05000000002,130933.07333333332,-0.1747255284010576
2025-12-01,Office Supplies,Central,125718.08,2025,12,4,73435.2,86265.14,104529.03,88076.45666666667,-0.1487268205905653
2023-04-01,Office Supplies,East,181730.87,2023,4,2,11903.91,88954.45999999999,125203.09,75353.81999999999,-0.8661797283688755
2023-05-01,Office Supplies,East,249561.6,2023,5,2,181730.87,11903.91,88954.45999999999,94196.41333333333,14.266485549705937
2023-06-01,Office Supplies,East,120226.37000000001,2023,6,2,249561.6,181730.87,11903.91,147732.12666666668,0.3732482544104918
2023-07-01,Office Supplies,East,122870.99,2023,7,3,120226.37000000001,249561.6,181730.87,183839.61333333337,-0.5182497227137508
2023-08-01,Office Supplies,East,156458.14,2023,8,3,122870.99,120226.37000000001,249561.6,164219.65333333335,0.02199700448412445
2023-09-01,Office Supplies,East,87335.88,2023,9,3,156458.14,122870.99,120226.37000000001,133185.16666666666,0.27335296964726985
2023-10-01,Office Supplies,East,260466.95,2023,10,4,87335.88,156458.14,122870.99,122221.67,-0.44179395204365846
2023-11-01,Office Supplies,East,371316.89,2023,11,4,260466.95,87335.88,156458.14,168086.99000000002,1.982359025866574
2023-12-01,Office Supplies,East,78213.38,2023,12,4,371316.89,260466.95,87335.88,239706.57333333333,0.4255815949010038
2024-01-01,Office Supplies,East,141958.51,2024,1,1,78213.38,371316.89,260466.95,236665.74,-0.7893621806430621
2024-02-01,Office Supplies,East,157816.97999999998,2024,2,1,141958.51,78213.38,371316.89,197162.92666666667,0.8150156661174852
2024-03-01,Office Supplies,East,98725.70999999999,2024,3,1,157816.97999999998,141958.51,78213.38,125996.29,0.11171200655740865
2024-04-01,Office Supplies,East,118181.22,2024,4,2,98725.70999999999,157816.97999999998,141958.51,132833.7333333333,-0.3744291013552534
2024-05-01,Office Supplies,East,248750.45,2024,5,2,118181.22,98725.70999999999,157816.97999999998,124907.96999999999,0.1970662961046319
2024-06-01,Office Supplies,East,222044.1,2024,6,2,248750.45,118181.22,98725.70999999999,155219.12666666668,1.1048221536382856
2024-07-01,Office Supplies,East,156264.92,2024,7,3,222044.1,248750.45,118181.22,196325.25666666668,-0.10736201683253244
2024-08-01,Office Supplies,East,179256.01,2024,8,3,156264.92,222044.1,248750.45,209019.82333333333,-0.29624376418918585
2024-09-01,Office Supplies,East,147347.04,2024,9,3,179256.01,156264.92,222044.1,185855.01,0.14712892695302315
2024-10-01,Office Supplies,East,209898.13999999998,2024,10,4,147347.04,179256.01,156264.92,160955.99000000002,-0.17800781128621568
2024-11-01,Office Supplies,East,109946.92,2024,11,4,209898.13999999998,147347.04,179256.01,178833.72999999998,0.42451548398936256
2024-12-01,Office Supplies,East,300940.08,2024,12,4,109946.92,209898.13999999998,147347.04,155730.69999999998,-0.47618916489683993
2025-01-01,Office Supplies,East,31403.66,2025,1,1,300940.08,109946.92,209898.13999999998,206928.37999999998,1.7371397034132472
2025-02-01,Office Supplies,East,85775.76,2025,2,1,31403.66,300940.08,109946.92,147430.22,-0.8956481303520621
2025-03-01,Office Supplies,East,166593.67,2025,3,1,85775.76,31403.66,300940.08,139373.16666666666,1.7313937292659518
2025-04-01,Office Supplies,East,145629.58,2025,4,2,166593.67,85775.76,31403.66,94591.03000000001,0.9421998709192436
2025-05-01,Office Supplies,East,45918.630000000005,2025,5,2,145629.58,166593.67,85775.76,132666.33666666667,-0.12583965525220753
2025-06-01,Office Supplies,East,183152.54,2025,6,2,45918.630000000005,145629.58,166593.67,119380.62666666666,-0.6846888523609007
2025-07-01,Office Supplies,East,190920.57,2025,7,3,183152.54,45918.630000000005,145629.58,124900.25,2.988632500577652
2025-08-01,Office Supplies,East,198380.15,2025,8,3,190920.57,183152.54,45918.630000000005,139997.24666666667,0.042412898013863165
2025-09-01,Office Supplies,East,178224.98,2025,9,3,198380.15,190920.57,183152.54,190817.75333333333,0.03907164115422446
2025-10-01,Office Supplies,East,99918.81999999999,2025,10,4,178224.98,198380.15,190920.57,189175.2333333333,-0.1015987234609913
2025-11-01,Office Supplies,East,38196.36,2025,11,4,99918.81999999999,178224.98,198380.15,158841.31666666668,-0.43936691702812936
2025-12-01,Office Supplies,East,207406.21999999997,2025,12,4,38196.36,99918.81999999999,178224.98,105446.72000000002,-0.6177260700236451
2023-04-01,Office Supplies,North,96991.87,2023,4,2,98059.44,140625.04,90112.65,109599.04333333333,-0.3026886250130133
2023-05-01,Office Supplies,North,160662.39,2023,5,2,96991.87,98059.44,140625.04,111892.11666666665,-0.010886968149114495
2023-06-01,Office Supplies,North,180955.62,2023,6,2,160662.39,96991.87,98059.44,118571.23333333334,0.6564521335654216
2023-07-01,Office Supplies,North,299773.48,2023,7,3,180955.62,160662.39,96991.87,146203.29333333333,0.12630977293441226
2023-08-01,Office Supplies,North,91930.85,2023,8,3,299773.48,180955.62,160662.39,213797.16333333333,0.6566132624120764
2023-09-01,Office Supplies,North,171280.83000000002,2023,9,3,91930.85,299773.48,180955.62,190886.65,-0.6933322787592818
2023-10-01,Office Supplies,North,120643.55,2023,10,4,171280.83000000002,91930.85,299773.48,187661.72,0.8631485513296135
2023-11-01,Office Supplies,North,218714.99,2023,11,4,120643.55,171280.83000000002,91930.85,127951.74333333335,-0.2956389223475856
2023-12-01,Office Supplies,North,173882.34,2023,12,4,218714.99,120643.55,171280.83000000002,170213.12333333332,0.8129024717856859
2024-01-01,Office Supplies,North,292778.11,2024,1,1,173882.34,218714.99,120643.55,171080.29333333333,-0.20498206364364868
2024-02-01,Office Supplies,North,203964.27,2024,2,1,292778.11,173882.34,218714.99,228458.47999999998,0.6837713939207397
2024-03-01,Office Supplies,North,206010.59,2024,3,1,203964.27,292778.11,173882.34,223541.57333333333,-0.30334863490989816
2024-04-01,Office Supplies,North,56946.76,2024,4,2,206010.59,203964.27,292778.11,234250.99,0.010032737596638919
2024-05-01,Office Supplies,North,310099.56,2024,5,2,56946.76,206010.59,203964.27,155640.54,-0.7235736279382531
2024-06-01,Office Supplies,North,137843.84,2024,6,2,310099.56,56946.76,206010.59,191018.96999999997,4.4454293800033575
2024-07-01,Office Supplies,North,94732.12,2024,7,3,137843.84,310099.56,56946.76,168296.72,-0.5554852125556063
2024-08-01,Office Supplies,North,124980.3,2024,8,3,94732.12,137843.84,310099.56,180891.84,-0.31275768289682004
2024-09-01,Office Supplies,North,158263.52000000002,2024,9,3,124980.3,94732.12,137843.84,119185.42,0.3193022598881985
2024-10-01,Office Supplies,North,146281.01,2024,10,4,158263.52000000002,124980.3,94732.12,125991.98000000003,0.2663077300982637
2024-11-01,Office Supplies,North,152256.93,2024,11,4,146281.01,158263.52000000002,124980.3,143174.94333333336,-0.07571239411331188
2024-12-01,Office Supplies,North,125161.87,2024,12,4,152256.93,146281.01,158263.52000000002,152267.15333333335,0.0408523293625056
2025-01-01,Office Supplies,North,185094.39,2025,1,1,125161.87,152256.93,146281.01,141233.27000000002,-0.17795616922001511
2025-02-01,Office Supplies,North,175505.58000000002,2025,2,1,185094.39,125161.87,152256.93,154171.06333333335,0.47884008124838684
2025-03-01,Office Supplies,North,122467.20999999999,2025,3,1,175505.58000000002,185094.39,125161.87,161920.61333333337,-0.05180497366775949
2025-04-01,Office Supplies,North,299962.13,2025,4,2,122467.20999999999,175505.58000000002,185094.39,161022.39333333334,-0.3022033259569298
2025-05-01,Office Supplies,North,172827.64,2025,5,2,299962.13,122467.20999999999,175505.58000000002,199311.64,1.4493260685860325
2025-06-01,Office Supplies,North,252915.61,2025,6,2,172827.64,299962.13,122467.20999999999,198418.99333333332,-0.42383513545526563
2025-07-01,Office Supplies,North,161639.80000000002,2025,7,3,252915.61,172827.64,299962.13,241901.79333333336,0.46339792639649513
2025-08-01,Office Supplies,North,70839.38,2025,8,3,161639.80000000002,252915.61,172827.64,195794.35,-0.36089433151239647
2025-09-01,Office Supplies,North,244198.05999999997,2025,9,3,70839.38,161639.80000000002,252915.61,161798.26333333334,-0.5617454364581
2025-10-01,Office Supplies,North,60708.96,2025,10,4,244198.05999999997,70839.38,161639.80000000002,158892.41333333336,2.447207753653405
2025-11-01,Office Supplies,North,163425.29,2025,11,4,60708.96,244198.05999999997,70839.38,125248.80000000003,-0.7513945851985884
2025-12-01,Office Supplies,North,159470.81,2025,12,4,163425.29,60708.96,244198.05999999997,156110.77,1.6919467900619614
2023-04-01,Office Supplies,South,158925.04,2023,4,2,127261.8,100715.25,285641.01,171206.02,0.26358024231682897
2023-05-01,Office Supplies,South,94549.71,2023,5,2,158925.04,127261.8,100715.25,128967.36333333334,0.24880396159727436
2023-06-01,Office Supplies,South,84619.19,2023,6,2,94549.71,158925.04,127261.8,126912.18333333335,-0.40506725686524914
2023-07-01,Office Supplies,South,185161.01,2023,7,3,84619.19,94549.71,158925.04,112697.98000000003,-0.10502961881109951
2023-08-01,Office Supplies,South,41588.65,2023,8,3,185161.01,84619.19,94549.71,121443.30333333334,1.1881680739321658
2023-09-01,Office Supplies,South,122346.01,2023,9,3,41588.65,185161.01,84619.19,103789.61666666668,-0.7753919683198963
2023-10-01,Office Supplies,South,286105.32999999996,2023,10,4,122346.01,41588.65,185161.01,116365.22333333334,1.941812489705725
2023-11-01,Office Supplies,South,149569.36,2023,11,4,286105.32999999996,122346.01,41588.65,150013.33,1.3384933435916708
2023-12-01,Office Supplies,South,74956.78,2023,12,4,149569.36,286105.32999999996,122346.01,186006.9,-0.47722274170844703
2024-01-01,Office Supplies,South,132694.88,2024,1,1,74956.78,149569.36,286105.32999999996,170210.49,-0.4988493632653105
2024-02-01,Office Supplies,South,40824.31,2024,2,1,132694.88,74956.78,149569.36,119073.67333333334,0.7702852230311923
2024-03-01,Office Supplies,South,132904.48,2024,3,1,40824.31,132694.88,74956.78,82825.32333333333,-0.6923444973913085
2024-04-01,Office Supplies,South,162677.84999999998,2024,4,2,132904.48,40824.31,132694.88,102141.22333333334,2.255522995979602
2024-05-01,Office Supplies,South,83979.53,2024,5,2,162677.84999999998,132904.48,40824.31,112135.54666666668,0.2240208155511385
2024-06-01,Office Supplies,South,77322.93000000001,2024,6,2,83979.53,162677.84999999998,132904.48,126520.62,-0.48376788849864927
2024-07-01,Office Supplies,South,69039.96,2024,7,3,77322.93000000001,83979.53,162677.84999999998,107993.43666666666,-0.07926455411217459
2024-08-01,Office Supplies,South,335148.23,2024,8,3,69039.96,77322.93000000001,83979.53,76780.80666666667,-0.10712178133963624
2024-09-01,Office Supplies,South,178830.9,2024,9,3,335148.23,69039.96,77322.93000000001,160503.70666666667,3.8544093884179533
2024-10-01,Office Supplies,South,101645.09,2024,10,4,178830.9,335148.23,69039.96,194339.69666666666,-0.46641251842505627
2024-11-01,Office Supplies,South,161080.95,2024,11,4,101645.09,178830.9,335148.23,205208.07333333333,-0.43161338448780384
2024-12-01,Office Supplies,South,164144.97,2024,12,4,161080.95,101645.09,178830.9,147185.64666666667,0.5847391152883039
2025-01-01,Office Supplies,South,198090.79000000004,2025,1,1,164144.97,161080.95,101645.09,142290.33666666667,0.01902161615014064
2025-02-01,Office Supplies,South,213447.16999999998,2025,2,1,198090.79000000004,164144.97,161080.95,174438.90333333335,0.20680390023526174
2025-03-01,Office Supplies,South,137984.33000000002,2025,3,1,213447.16999999998,198090.79000000004,164144.97,191894.31000000003,0.0775219282027193
2025-04-01,Office Supplies,South,159911.32,2025,4,2,137984.33000000002,213447.16999999998,198090.79000000004,183174.09666666668,-0.35354340842279597
2025-05-01,Office Supplies,South,98188.88,2025,5,2,159911.32,137984.33000000002,213447.16999999998,170447.6066666667,0.15890927614751615
2025-06-01,Office Supplies,South,97340.93,2025,6,2,98188.88,159911.32,137984.33000000002,132028.17666666667,-0.3859791789599385
2025-07-01,Office Supplies,South,261135.69,2025,7,3,97340.93,98188.88,159911.32,118480.37666666666,-0.008635906632197154
2025-08-01,Office Supplies,South,35040.01,2025,8,3,261135.69,97340.93,98188.88,152221.83333333334,1.6826915460947416
2025-09-01,Office Supplies,South,92159.87,2025,9,3,35040.01,261135.69,97340.93,131172.21,-0.8658168479383266
2025-10-01,Office Supplies,South,230624.46000000002,2025,10,4,92159.87,35040.01,261135.69,129445.19,1.63013252564711
2025-11-01,Office Supplies,South,164431.43,2025,11,4,230624.46000000002,92159.87,35040.01,119274.78000000001,1.5024390767912328
2025-12-01,Office Supplies,South,62012.32,2025,12,4,164431.43,230624.46000000002,92159.87,162405.25333333333,-0.28701652027716407
2023-04-01,Office Supplies,West,115402.0,2023,4,2,26974.82,174709.28999999998,309433.64,170372.58333333334,-0.8456016849476063
2023-05-01,Office Supplies,West,216744.34,2023,5,2,115402.0,26974.82,174709.28999999998,105695.37,3.278137907871119
2023-06-01,Office Supplies,West,246706.95,2023,6,2,216744.34,115402.0,26974.82,119707.05333333334,0.8781679693592832
2023-07-01,Office Supplies,West,245055.25,2023,7,3,246706.95,216744.34,115402.0,192951.09666666668,0.13823941146513907
2023-08-01,Office Supplies,West,220052.29,2023,8,3,245055.25,246706.95,216744.34,236168.84666666668,-0.006694987717208667
2023-09-01,Office Supplies,West,88645.66,2023,9,3,220052.29,245055.25,246706.95,237271.49666666667,-0.10202988917805267
2023-10-01,Office Supplies,West,163489.58000000002,2023,10,4,88645.66,220052.29,245055.25,184584.4,-0.5971609293409308
2023-11-01,Office Supplies,West,165018.22,2023,11,4,163489.58000000002,88645.66,220052.29,157395.84333333335,0.8443043912132868
2023-12-01,Office Supplies,West,117077.57,2023,12,4,165018.22,163489.58000000002,88645.66,139051.15333333335,0.009350076010960384
2024-01-01,Office Supplies,West,41717.83,2024,1,1,117077.57,165018.22,163489.58000000002,148528.4566666667,-0.29051731378510803
2024-02-01,Office Supplies,West,117086.05,2024,2,1,41717.83,117077.57,165018.22,107937.87333333335,-0.6436735917904686
2024-03-01,Office Supplies,West,98605.43000000001,2024,3,1,117086.05,41717.83,117077.57,91960.48333333334,1.8066188965245793
2024-04-01,Office Supplies,West,177047.08000000002,2024,4,2,98605.43000000001,117086.05,41717.83,85803.10333333333,-0.1578379320166663
2024-05-01,Office Supplies,West,192428.29,2024,5,2,177047.08000000002,98605.43000000001,117086.05,130912.85333333333,0.7955104500837327
2024-06-01,Office Supplies,West,250050.88,2024,6,2,192428.29,177047.08000000002,98605.43000000001,156026.93333333335,0.0868763833890962
2024-07-01,Office Supplies,West,117702.95,2024,7,3,250050.88,192428.29,177047.08000000002,206508.75,0.2994496807096294
2024-08-01,Office Supplies,West,78911.92,2024,8,3,117702.95,250050.88,192428.29,186727.37333333332,-0.5292840001202955
2024-09-01,Office Supplies,West,65509.29,2024,9,3,78911.92,117702.95,250050.88,148888.58333333334,-0.3295671858691732
2024-10-01,Office Supplies,West,158756.49,2024,10,4,65509.29,78911.92,117702.95,87374.72,-0.16984290839710903
2024-11-01,Office Supplies,West,168008.08000000002,2024,11,4,158756.49,65509.29,78911.92,101059.23333333334,1.4234194875261204
2024-12-01,Office Supplies,West,241063.78,2024,12,4,168008.08000000002,158756.49,65509.29,130757.95333333332,0.0582753498770352
2025-01-01,Office Supplies,West,346951.92,2025,1,1,241063.78,168008.08000000002,158756.49,189276.1166666667,0.4348344436767564
2025-02-01,Office Supplies,West,134393.69,2025,2,1,346951.92,241063.78,168008.08000000002,252007.92666666667,0.4392536282306698
2025-03-01,Office Supplies,West,98923.5,2025,3,1,134393.69,346951.92,241063.78,240803.12999999998,-0.6126446281087017
2025-04-01,Office Supplies,West,194126.66,2025,4,2,98923.5,134393.69,346951.92,193423.03666666665,-0.2639274954054762
2025-05-01,Office Supplies,West,241208.69,2025,5,2,194126.66,98923.5,134393.69,142481.28333333333,0.9623917471581576
2025-06-01,Office Supplies,West,102046.62,2025,6,2,241208.69,194126.66,98923.5,178086.28333333333,0.2425325300502259
2025-07-01,Office Supplies,West,210836.94,2025,7,3,102046.62,241208.69,194126.66,179127.32333333333,-0.5769363864958597
2025-08-01,Office Supplies,West,239929.95,2025,8,3,210836.94,102046.62,241208.69,184697.41666666666,1.0660845013778997
2025-09-01,Office Supplies,West,155717.64,2025,9,3,239929.95,210836.94,102046.62,184271.17,0.137988200739396
2025-10-01,Office Supplies,West,97553.24,2025,10,4,155717.64,239929.95,210836.94,202161.51,-0.35098706935086676
2025-11-01,Office Supplies,West,156003.8,2025,11,4,97553.24,155717.64,239929.95,164400.27666666667,-0.37352479783279535
2025-12-01,Office Supplies,West,153854.88999999998,2025,12,4,156003.8,97553.24,155717.64,136424.89333333334,0.599165747852147
2023-04-01,Stationery,Central,14720.06,2023,4,2,27498.16,9994.08,3670.3,13720.846666666665,1.7514448553543698
2023-05-01,Stationery,Central,31479.0,2023,5,2,14720.06,27498.16,9994.08,17404.1,-0.464689273755044
2023-06-01,Stationery,Central,25588.61,2023,6,2,31479.0,14720.06,27498.16,24565.74,1.1385103049851701
2023-07-01,Stationery,Central,17950.510000000002,2023,7,3,25588.61,31479.0,14720.06,23929.22333333333,-0.1871212554401347
2023-08-01,Stationery,Central,18169.49,2023,8,3,17950.510000000002,25588.61,31479.0,25006.039999999997,-0.29849608868945987
2023-09-01,Stationery,Central,18059.23,2023,9,3,18169.49,17950.510000000002,25588.61,20569.536666666667,0.012199096293085798
2023-10-01,Stationery,Central,18972.72,2023,10,4,18059.23,18169.49,17950.510000000002,18059.743333333336,-0.00606841468857966
2023-11-01,Stationery,Central,27831.68,2023,11,4,18972.72,18059.23,18169.49,18400.48,0.0505829982784427
2023-12-01,Stationery,Central,2932.06,2023,12,4,27831.68,18972.72,18059.23,21621.21,0.46693146791814777
2024-01-01,Stationery,Central,16298.020000000002,2024,1,1,2932.06,27831.68,18972.72,16578.82,-0.8946502690459218
2024-02-01,Stationery,Central,30470.989999999998,2024,2,1,16298.020000000002,2932.06,27831.68,15687.253333333334,4.558556100489077
2024-03-01,Stationery,Central,16157.419999999998,2024,3,1,30470.989999999998,16298.020000000002,2932.06,16567.023333333334,0.8696129959344752
2024-04-01,Stationery,Central,8212.21,2024,4,2,16157.419999999998,30470.989999999998,16298.020000000002,20975.476666666666,-0.46974417306428184
2024-05-01,Stationery,Central,34906.729999999996,2024,5,2,8212.21,16157.419999999998,30470.989999999998,18280.206666666665,-0.49173754225612754
2024-06-01,Stationery,Central,23534.06,2024,6,2,34906.729999999996,8212.21,16157.419999999998,19758.786666666663,3.250589061896858
2024-07-01,Stationery,Central,16128.89,2024,7,3,23534.06,34906.729999999996,8212.21,22217.666666666668,-0.32580164340801887
2024-08-01,Stationery,Central,18045.71,2024,8,3,16128.89,23534.06,34906.729999999996,24856.559999999998,-0.3146575643981532
2024-09-01,Stationery,Central,19755.34,2024,9,3,18045.71,16128.89,23534.06,19236.22,0.118843888203094
2024-10-01,Stationery,Central,21247.17,2024,10,4,19755.34,18045.71,16128.89,17976.646666666667,0.09473886037180024
